Date,Provider,Service,Region,Amount,Usage_Type,Efficiency_Score
2023-04-13,GCP,BigQuery,global,1914.66,on-demand,38
2023-04-13,SaaS,Snowflake,global,2442.23,on-demand,90
2023-04-13,GCP,Compute Engine,global,2131.44,on-demand,68
2023-04-14,SaaS,Snowflake,global,3273.2,on-demand,76
2023-04-14,GCP,BigQuery,global,3134.94,reserved,95
2023-04-14,GCP,BigQuery,global,4691.52,on-demand,94
2023-04-14,GCP,Compute Engine,global,1221.95,on-demand,56
2023-04-14,Azure,AKS,global,4978.74,reserved,49
2023-04-15,GCP,BigQuery,global,2353.2,reserved,87
2023-04-15,Azure,AKS,global,4300.97,reserved,94
2023-04-15,SaaS,Databricks,global,2681.13,reserved,41
2023-04-15,AWS,Snowflake,global,867.53,on-demand,64
2023-04-15,AWS,Kubernetes,global,1282.58,on-demand,43
2023-04-16,Azure,AKS,global,2469.56,reserved,35
2023-04-16,GCP,Compute Engine,global,1455.03,on-demand,79
2023-04-16,AWS,Kubernetes,global,4450.8,on-demand,53
2023-04-16,Azure,AKS,global,903.75,on-demand,63
2023-04-17,GCP,Compute Engine,global,805.5,reserved,61
2023-04-17,SaaS,Databricks,global,3288.63,reserved,64
2023-04-17,GCP,BigQuery,global,4678.54,on-demand,90
2023-04-18,AWS,Databricks,global,1642.51,reserved,49
2023-04-18,AWS,Snowflake,global,3875.17,on-demand,64
2023-04-18,AWS,EC2,global,3971.98,on-demand,76
2023-04-18,Azure,AKS,global,1016.99,reserved,61
2023-04-19,Azure,SQL Database,global,1069.42,on-demand,57
2023-04-19,GCP,BigQuery,global,3436.63,reserved,57
2023-04-19,GCP,BigQuery,global,3324.03,reserved,47
2023-04-20,Azure,Fabric,global,2989.07,reserved,35
2023-04-20,GCP,Compute Engine,global,2578.82,on-demand,83
2023-04-20,AWS,RDS,global,2388.59,on-demand,55
2023-04-21,SaaS,Databricks,global,3739.2,reserved,63
2023-04-21,SaaS,Databricks,global,4606.92,reserved,57
2023-04-21,SaaS,Databricks,global,513.07,on-demand,76
2023-04-22,Azure,AKS,global,1597.09,on-demand,68
2023-04-22,AWS,Databricks,global,2181.77,reserved,87
2023-04-22,SaaS,Databricks,global,2356.21,on-demand,60
2023-04-22,GCP,BigQuery,global,4806.61,on-demand,70
2023-04-22,Azure,SQL Database,global,3623.46,reserved,86
2023-04-22,SaaS,Snowflake,global,1690.5,on-demand,78
2023-04-23,GCP,Compute Engine,global,2506.19,on-demand,80
2023-04-23,AWS,Databricks,global,4380.3,on-demand,58
2023-04-23,GCP,Compute Engine,global,788.46,reserved,86
2023-04-23,Azure,AKS,global,1208.82,reserved,83
2023-04-23,GCP,BigQuery,global,3230.19,on-demand,57
2023-04-23,GCP,Compute Engine,global,1915.13,on-demand,58
2023-04-24,SaaS,Databricks,global,3015.18,on-demand,62
2023-04-24,Azure,Fabric,global,2877.59,on-demand,58
2023-04-24,SaaS,Databricks,global,3941.74,reserved,63
2023-04-24,GCP,BigQuery,global,3338.37,reserved,49
2023-04-24,GCP,BigQuery,global,889.04,reserved,59
2023-04-25,Azure,SQL Database,global,982.26,on-demand,39
2023-04-25,AWS,Databricks,global,1262.62,on-demand,42
2023-04-25,Azure,SQL Database,global,2863.22,on-demand,70
2023-04-26,SaaS,Snowflake,global,1000.32,reserved,92
2023-04-26,AWS,Databricks,global,1797.19,on-demand,34
2023-04-26,SaaS,Databricks,global,2191.96,reserved,66
2023-04-26,Azure,VMs,global,584.66,on-demand,69
2023-04-26,Azure,VMs,global,3765.74,reserved,83
2023-04-26,Azure,SQL Database,global,1586.75,reserved,75
2023-04-27,SaaS,Snowflake,global,2925.41,on-demand,43
2023-04-27,Azure,VMs,global,1015.95,on-demand,72
2023-04-27,GCP,Compute Engine,global,3808.85,reserved,71
2023-04-27,SaaS,Snowflake,global,1903.23,on-demand,33
2023-04-28,Azure,SQL Database,global,2389.96,reserved,91
2023-04-28,Azure,VMs,global,3227.05,reserved,46
2023-04-28,Azure,AKS,global,749.84,reserved,46
2023-04-28,SaaS,Databricks,global,838.13,reserved,86
2023-04-29,Azure,AKS,global,1502.61,on-demand,37
2023-04-29,AWS,EC2,global,3609.01,reserved,63
2023-04-29,Azure,SQL Database,global,2305.08,on-demand,56
2023-04-30,SaaS,Snowflake,global,2468.79,reserved,82
2023-04-30,GCP,BigQuery,global,1559.11,reserved,61
2023-04-30,GCP,BigQuery,global,2161.56,reserved,53
2023-04-30,AWS,Databricks,global,4556.62,on-demand,42
2023-05-01,GCP,BigQuery,global,1258.4,reserved,89
2023-05-01,Azure,AKS,global,4596.6,reserved,44
2023-05-01,SaaS,Snowflake,global,4195.89,on-demand,70
2023-05-01,Azure,SQL Database,global,3684.14,on-demand,51
2023-05-02,GCP,BigQuery,global,4336.51,reserved,30
2023-05-02,Azure,SQL Database,global,1013.53,reserved,55
2023-05-02,AWS,Databricks,global,3653.41,reserved,39
2023-05-02,GCP,Compute Engine,global,4979.6,on-demand,36
2023-05-03,SaaS,Snowflake,global,2864.97,on-demand,51
2023-05-03,GCP,BigQuery,global,3269.3,reserved,95
2023-05-03,AWS,Databricks,global,746.64,on-demand,36
2023-05-03,SaaS,Snowflake,global,3179.75,reserved,54
2023-05-04,GCP,Compute Engine,global,754.09,on-demand,31
2023-05-04,Azure,SQL Database,global,732.53,on-demand,40
2023-05-04,AWS,Snowflake,global,3222.71,reserved,58
2023-05-04,GCP,BigQuery,global,2072.83,reserved,52
2023-05-04,SaaS,Databricks,global,2120.3,reserved,47
2023-05-05,AWS,Kubernetes,global,2938.7,on-demand,37
2023-05-05,AWS,Databricks,global,2604.85,reserved,64
2023-05-05,SaaS,Databricks,global,2033.08,on-demand,47
2023-05-05,SaaS,Databricks,global,2316.33,reserved,68
2023-05-06,AWS,Kubernetes,global,4589.14,reserved,45
2023-05-06,AWS,RDS,global,1773.11,on-demand,87
2023-05-06,AWS,Kubernetes,global,2279.81,on-demand,65
2023-05-06,SaaS,Snowflake,global,2508.63,on-demand,72
2023-05-06,SaaS,Snowflake,global,2731.48,reserved,90
2023-05-07,AWS,Snowflake,global,3140.38,on-demand,92
2023-05-07,GCP,BigQuery,global,2472.84,on-demand,82
2023-05-07,Azure,AKS,global,1740.57,on-demand,93
2023-05-08,AWS,RDS,global,761.9,on-demand,47
2023-05-08,GCP,Compute Engine,global,3864.98,reserved,64
2023-05-08,Azure,Fabric,global,3146.29,reserved,68
2023-05-08,Azure,SQL Database,global,2252.89,on-demand,38
2023-05-09,Azure,VMs,global,1622.44,reserved,33
2023-05-09,SaaS,Snowflake,global,3628.99,reserved,91
2023-05-09,GCP,Compute Engine,global,3557.04,reserved,44
2023-05-09,AWS,Databricks,global,849.44,on-demand,45
2023-05-10,AWS,Snowflake,global,4612.59,on-demand,54
2023-05-10,SaaS,Snowflake,global,2573.16,reserved,68
2023-05-10,Azure,SQL Database,global,1973.05,on-demand,33
2023-05-11,Azure,VMs,global,3191.83,on-demand,64
2023-05-11,SaaS,Databricks,global,1219.76,on-demand,37
2023-05-11,SaaS,Databricks,global,4792.34,on-demand,85
2023-05-11,Azure,Fabric,global,3303.74,on-demand,94
2023-05-11,AWS,RDS,global,713.9,reserved,55
2023-05-11,GCP,BigQuery,global,4624.95,on-demand,70
2023-05-12,SaaS,Databricks,global,3753.56,on-demand,92
2023-05-12,GCP,BigQuery,global,4099.41,reserved,93
2023-05-12,AWS,Kubernetes,global,1770.93,reserved,82
2023-05-12,GCP,BigQuery,global,1394.31,reserved,77
2023-05-13,Azure,AKS,global,3907.28,on-demand,64
2023-05-13,SaaS,Snowflake,global,4688.54,on-demand,95
2023-05-13,AWS,Databricks,global,1513.9,on-demand,46
2023-05-13,Azure,AKS,global,2391.82,reserved,48
2023-05-14,AWS,Databricks,global,2169.8,reserved,51
2023-05-14,Azure,SQL Database,global,862.38,on-demand,70
2023-05-14,GCP,Compute Engine,global,2642.66,reserved,86
2023-05-14,SaaS,Databricks,global,1017.33,on-demand,56
2023-05-15,Azure,AKS,global,732.81,on-demand,54
2023-05-15,AWS,Databricks,global,4963.06,reserved,46
2023-05-15,GCP,BigQuery,global,2755.49,on-demand,54
2023-05-15,GCP,BigQuery,global,1456.88,on-demand,85
2023-05-16,SaaS,Snowflake,global,3005.8,reserved,35
2023-05-16,SaaS,Databricks,global,3893.29,reserved,59
2023-05-16,Azure,VMs,global,3563.93,reserved,86
2023-05-16,SaaS,Snowflake,global,897.22,on-demand,39
2023-05-16,GCP,Compute Engine,global,931.13,reserved,69
2023-05-16,AWS,Kubernetes,global,1794.04,on-demand,31
2023-05-17,SaaS,Databricks,global,1336.37,on-demand,76
2023-05-17,Azure,VMs,global,4489.21,reserved,92
2023-05-17,GCP,Compute Engine,global,705.49,on-demand,30
2023-05-17,SaaS,Snowflake,global,755.55,reserved,61
2023-05-17,AWS,EC2,global,4562.0,on-demand,42
2023-05-17,GCP,Compute Engine,global,3638.89,on-demand,76
2023-05-18,AWS,Snowflake,global,2920.3,reserved,60
2023-05-18,Azure,AKS,global,2383.6,on-demand,47
2023-05-18,Azure,SQL Database,global,3000.04,reserved,33
2023-05-18,AWS,RDS,global,884.83,on-demand,39
2023-05-19,GCP,BigQuery,global,1806.9,reserved,53
2023-05-19,GCP,Compute Engine,global,2439.37,on-demand,49
2023-05-19,SaaS,Databricks,global,3964.3,on-demand,69
2023-05-19,Azure,Fabric,global,4890.11,reserved,89
2023-05-19,GCP,BigQuery,global,1730.77,on-demand,65
2023-05-20,Azure,VMs,global,1975.88,on-demand,61
2023-05-20,GCP,Compute Engine,global,703.06,on-demand,81
2023-05-20,GCP,BigQuery,global,559.33,reserved,91
2023-05-21,AWS,EC2,global,4030.44,reserved,75
2023-05-21,Azure,AKS,global,2295.21,on-demand,61
2023-05-21,AWS,Databricks,global,684.17,reserved,50
2023-05-21,GCP,Compute Engine,global,2092.97,reserved,33
2023-05-22,SaaS,Snowflake,global,2856.78,reserved,49
2023-05-22,Azure,Fabric,global,3814.26,reserved,78
2023-05-22,AWS,Kubernetes,global,4537.26,on-demand,78
2023-05-22,SaaS,Snowflake,global,1989.62,reserved,91
2023-05-22,AWS,EC2,global,3535.25,reserved,78
2023-05-22,AWS,RDS,global,2110.49,reserved,76
2023-05-23,AWS,Databricks,global,2649.82,on-demand,85
2023-05-23,GCP,BigQuery,global,4880.16,on-demand,45
2023-05-23,SaaS,Databricks,global,4622.85,reserved,76
2023-05-24,GCP,BigQuery,global,4259.64,reserved,48
2023-05-24,Azure,Fabric,global,3443.29,reserved,38
2023-05-24,AWS,Databricks,global,2452.24,reserved,74
2023-05-24,GCP,BigQuery,global,856.66,on-demand,46
2023-05-24,AWS,Snowflake,global,2855.32,reserved,81
2023-05-25,Azure,AKS,global,2042.95,reserved,69
2023-05-25,SaaS,Snowflake,global,2469.15,on-demand,50
2023-05-25,SaaS,Snowflake,global,4464.22,on-demand,73
2023-05-25,GCP,Compute Engine,global,4376.37,on-demand,41
2023-05-26,Azure,AKS,global,867.72,on-demand,87
2023-05-26,GCP,BigQuery,global,1603.91,reserved,77
2023-05-26,AWS,EC2,global,4962.02,on-demand,48
2023-05-26,GCP,Compute Engine,global,4321.51,on-demand,84
2023-05-27,AWS,Kubernetes,global,1025.95,reserved,58
2023-05-27,GCP,BigQuery,global,2292.65,on-demand,88
2023-05-27,AWS,RDS,global,1647.81,on-demand,85
2023-05-27,AWS,Kubernetes,global,3401.24,on-demand,95
2023-05-27,GCP,BigQuery,global,2528.55,reserved,39
2023-05-27,AWS,RDS,global,4136.02,on-demand,37
2023-05-28,AWS,Databricks,global,2790.2,on-demand,44
2023-05-28,SaaS,Databricks,global,823.99,reserved,33
2023-05-28,Azure,Fabric,global,1415.28,on-demand,50
2023-05-29,AWS,EC2,global,2324.28,on-demand,95
2023-05-29,GCP,Compute Engine,global,2805.6,reserved,37
2023-05-29,GCP,Compute Engine,global,3751.45,on-demand,71
2023-05-29,SaaS,Databricks,global,3788.81,on-demand,59
2023-05-29,Azure,Fabric,global,1200.83,on-demand,36
2023-05-30,SaaS,Databricks,global,2947.94,reserved,87
2023-05-30,SaaS,Databricks,global,4760.27,reserved,94
2023-05-30,Azure,Fabric,global,4888.64,on-demand,61
2023-05-30,Azure,AKS,global,1297.95,on-demand,94
2023-05-31,SaaS,Databricks,global,2011.08,on-demand,42
2023-05-31,GCP,Compute Engine,global,4896.65,on-demand,94
2023-05-31,SaaS,Snowflake,global,3836.04,reserved,39
2023-05-31,GCP,Compute Engine,global,1159.68,on-demand,48
2023-05-31,Azure,VMs,global,2834.83,reserved,35
2023-06-01,Azure,Fabric,global,1207.99,on-demand,91
2023-06-01,GCP,BigQuery,global,1769.52,on-demand,93
2023-06-01,SaaS,Snowflake,global,695.21,on-demand,66
2023-06-02,SaaS,Databricks,global,2761.35,reserved,33
2023-06-02,Azure,Fabric,global,2820.42,on-demand,31
2023-06-02,AWS,Databricks,global,1027.49,reserved,39
2023-06-02,Azure,VMs,global,4558.14,on-demand,91
2023-06-03,AWS,RDS,global,4683.27,on-demand,62
2023-06-03,SaaS,Snowflake,global,511.52,reserved,92
2023-06-03,AWS,EC2,global,745.95,on-demand,75
2023-06-03,Azure,Fabric,global,3828.47,on-demand,69
2023-06-03,GCP,BigQuery,global,3760.56,reserved,32
2023-06-04,AWS,Snowflake,global,3881.46,reserved,57
2023-06-04,SaaS,Databricks,global,1517.0,on-demand,37
2023-06-04,Azure,Fabric,global,4252.96,on-demand,46
2023-06-04,Azure,AKS,global,4430.83,reserved,67
2023-06-05,SaaS,Databricks,global,3562.05,on-demand,72
2023-06-05,GCP,BigQuery,global,828.38,on-demand,73
2023-06-05,SaaS,Databricks,global,1662.94,reserved,36
2023-06-05,AWS,Kubernetes,global,2220.82,reserved,59
2023-06-05,Azure,Fabric,global,2567.09,on-demand,94
2023-06-05,AWS,RDS,global,4916.12,on-demand,83
2023-06-06,GCP,Compute Engine,global,640.86,on-demand,63
2023-06-06,GCP,BigQuery,global,986.71,reserved,80
2023-06-06,SaaS,Snowflake,global,4770.01,on-demand,76
2023-06-06,SaaS,Snowflake,global,4192.39,on-demand,47
2023-06-06,SaaS,Databricks,global,3380.48,reserved,62
2023-06-06,GCP,BigQuery,global,3182.67,reserved,68
2023-06-07,Azure,VMs,global,4510.28,reserved,70
2023-06-07,SaaS,Databricks,global,4567.65,reserved,87
2023-06-07,GCP,BigQuery,global,560.05,on-demand,42
2023-06-07,SaaS,Databricks,global,2981.5,reserved,92
2023-06-08,AWS,EC2,global,2098.88,on-demand,70
2023-06-08,Azure,VMs,global,1320.29,reserved,75
2023-06-08,SaaS,Databricks,global,2028.54,on-demand,47
2023-06-08,Azure,VMs,global,4475.1,on-demand,86
2023-06-09,GCP,BigQuery,global,4780.43,reserved,46
2023-06-09,SaaS,Databricks,global,3619.49,on-demand,85
2023-06-09,SaaS,Snowflake,global,1932.51,reserved,37
2023-06-10,GCP,Compute Engine,global,4974.53,reserved,72
2023-06-10,AWS,Kubernetes,global,2242.89,on-demand,61
2023-06-10,AWS,EC2,global,3816.08,on-demand,90
2023-06-11,AWS,Databricks,global,3653.36,on-demand,71
2023-06-11,SaaS,Databricks,global,2632.94,on-demand,85
2023-06-11,Azure,SQL Database,global,2636.97,on-demand,51
2023-06-12,GCP,BigQuery,global,3487.62,on-demand,42
2023-06-12,AWS,EC2,global,4590.35,reserved,68
2023-06-12,Azure,SQL Database,global,2568.61,on-demand,80
2023-06-12,GCP,Compute Engine,global,3396.54,on-demand,79
2023-06-13,SaaS,Snowflake,global,4939.65,reserved,69
2023-06-13,Azure,Fabric,global,3068.97,reserved,50
2023-06-13,AWS,EC2,global,3933.58,reserved,59
2023-06-13,SaaS,Databricks,global,3417.94,reserved,47
2023-06-13,GCP,Compute Engine,global,4857.37,reserved,54
2023-06-14,SaaS,Snowflake,global,4917.07,on-demand,45
2023-06-14,Azure,Fabric,global,4588.8,reserved,74
2023-06-14,Azure,Fabric,global,3746.24,reserved,50
2023-06-14,SaaS,Snowflake,global,3889.21,on-demand,42
2023-06-15,SaaS,Databricks,global,1299.92,on-demand,90
2023-06-15,GCP,BigQuery,global,1668.99,reserved,45
2023-06-15,Azure,AKS,global,2365.83,reserved,63
2023-06-15,AWS,EC2,global,588.13,on-demand,57
2023-06-15,GCP,Compute Engine,global,813.52,reserved,67
2023-06-15,GCP,BigQuery,global,4341.3,reserved,94
2023-06-16,AWS,Databricks,global,3570.39,reserved,63
2023-06-16,Azure,SQL Database,global,1468.17,on-demand,63
2023-06-16,GCP,Compute Engine,global,3379.4,on-demand,77
2023-06-17,GCP,Compute Engine,global,1691.37,reserved,52
2023-06-17,GCP,Compute Engine,global,1325.41,on-demand,44
2023-06-17,GCP,BigQuery,global,1740.52,on-demand,34
2023-06-17,SaaS,Snowflake,global,2061.01,on-demand,92
2023-06-17,SaaS,Databricks,global,2304.72,on-demand,81
2023-06-17,SaaS,Snowflake,global,2464.21,reserved,77
2023-06-18,GCP,Compute Engine,global,3115.42,on-demand,54
2023-06-18,GCP,Compute Engine,global,3233.87,reserved,50
2023-06-18,SaaS,Databricks,global,676.18,on-demand,82
2023-06-18,Azure,VMs,global,3724.17,on-demand,41
2023-06-19,Azure,AKS,global,571.05,reserved,83
2023-06-19,Azure,SQL Database,global,985.91,on-demand,51
2023-06-19,SaaS,Snowflake,global,4009.48,reserved,65
2023-06-19,GCP,Compute Engine,global,1234.88,reserved,71
2023-06-19,SaaS,Snowflake,global,2609.67,reserved,92
2023-06-20,GCP,BigQuery,global,877.04,reserved,74
2023-06-20,GCP,Compute Engine,global,4783.54,on-demand,56
2023-06-20,AWS,Databricks,global,4644.04,reserved,80
2023-06-20,Azure,Fabric,global,3792.01,reserved,34
2023-06-21,GCP,BigQuery,global,4167.08,on-demand,33
2023-06-21,GCP,BigQuery,global,3176.68,reserved,83
2023-06-21,AWS,RDS,global,743.68,on-demand,49
2023-06-22,GCP,Compute Engine,global,3614.64,on-demand,51
2023-06-22,SaaS,Snowflake,global,1649.95,on-demand,33
2023-06-22,AWS,EC2,global,3522.56,reserved,37
2023-06-22,GCP,BigQuery,global,817.76,on-demand,52
2023-06-22,GCP,BigQuery,global,4948.48,on-demand,82
2023-06-23,GCP,BigQuery,global,2650.97,reserved,30
2023-06-23,SaaS,Snowflake,global,1568.41,on-demand,76
2023-06-23,Azure,SQL Database,global,3329.5,on-demand,36
2023-06-24,SaaS,Databricks,global,1716.87,on-demand,40
2023-06-24,AWS,Databricks,global,1390.04,on-demand,50
2023-06-24,Azure,VMs,global,3586.71,on-demand,66
2023-06-24,AWS,Databricks,global,2888.37,reserved,30
2023-06-24,SaaS,Snowflake,global,3203.61,on-demand,64
2023-06-24,Azure,Fabric,global,1776.54,reserved,47
2023-06-25,SaaS,Databricks,global,2160.48,reserved,45
2023-06-25,AWS,EC2,global,3282.49,on-demand,93
2023-06-25,SaaS,Snowflake,global,2422.81,reserved,65
2023-06-25,SaaS,Snowflake,global,1923.33,on-demand,70
2023-06-25,Azure,AKS,global,1750.06,reserved,76
2023-06-25,AWS,EC2,global,1681.69,reserved,40
2023-06-26,Azure,Fabric,global,723.13,reserved,32
2023-06-26,GCP,BigQuery,global,1798.23,on-demand,90
2023-06-26,GCP,BigQuery,global,4829.11,on-demand,58
2023-06-26,GCP,BigQuery,global,2404.37,on-demand,88
2023-06-26,GCP,Compute Engine,global,4291.91,reserved,68
2023-06-27,Azure,SQL Database,global,3361.29,on-demand,75
2023-06-27,GCP,BigQuery,global,4854.71,on-demand,34
2023-06-27,AWS,Kubernetes,global,3720.66,reserved,86
2023-06-28,AWS,Snowflake,global,1978.74,on-demand,54
2023-06-28,AWS,EC2,global,3610.05,on-demand,49
2023-06-28,Azure,VMs,global,3969.0,reserved,42
2023-06-29,GCP,BigQuery,global,1657.89,reserved,80
2023-06-29,GCP,BigQuery,global,1864.11,reserved,79
2023-06-29,GCP,Compute Engine,global,3482.46,on-demand,43
2023-06-29,GCP,BigQuery,global,1160.77,on-demand,78
2023-06-30,Azure,Fabric,global,721.69,on-demand,50
2023-06-30,AWS,RDS,global,1968.82,on-demand,78
2023-06-30,GCP,BigQuery,global,2031.11,reserved,61
2023-07-01,SaaS,Databricks,global,3911.19,on-demand,33
2023-07-01,GCP,Compute Engine,global,3167.75,reserved,70
2023-07-01,GCP,Compute Engine,global,1492.25,on-demand,77
2023-07-02,AWS,RDS,global,568.25,reserved,33
2023-07-02,GCP,BigQuery,global,3811.52,on-demand,69
2023-07-02,Azure,AKS,global,1412.73,reserved,57
2023-07-02,AWS,Snowflake,global,506.37,reserved,49
2023-07-03,SaaS,Snowflake,global,2223.74,on-demand,41
2023-07-03,SaaS,Snowflake,global,1079.06,reserved,92
2023-07-03,AWS,Databricks,global,4411.3,reserved,35
2023-07-03,Azure,SQL Database,global,4355.58,on-demand,94
2023-07-03,Azure,Fabric,global,1749.76,on-demand,34
2023-07-03,GCP,BigQuery,global,3983.78,reserved,83
2023-07-04,SaaS,Databricks,global,1750.5,on-demand,64
2023-07-04,GCP,Compute Engine,global,3837.14,reserved,38
2023-07-04,AWS,Databricks,global,1768.4,reserved,77
2023-07-04,GCP,Compute Engine,global,3531.7,reserved,64
2023-07-05,AWS,Kubernetes,global,3865.08,reserved,35
2023-07-05,SaaS,Databricks,global,1781.37,on-demand,85
2023-07-05,GCP,BigQuery,global,4772.39,reserved,31
2023-07-06,Azure,Fabric,global,4943.65,reserved,30
2023-07-06,GCP,Compute Engine,global,4224.66,on-demand,55
2023-07-06,GCP,Compute Engine,global,2929.56,reserved,35
2023-07-06,Azure,SQL Database,global,3663.51,on-demand,93
2023-07-06,GCP,BigQuery,global,3439.94,reserved,55
2023-07-07,AWS,Kubernetes,global,2853.83,reserved,33
2023-07-07,GCP,Compute Engine,global,4220.38,on-demand,52
2023-07-07,AWS,Databricks,global,1842.15,reserved,38
2023-07-07,SaaS,Databricks,global,4039.44,on-demand,37
2023-07-08,Azure,VMs,global,992.07,reserved,94
2023-07-08,GCP,BigQuery,global,2755.2,on-demand,45
2023-07-08,SaaS,Snowflake,global,3864.03,reserved,38
2023-07-09,SaaS,Snowflake,global,4531.69,on-demand,83
2023-07-09,SaaS,Databricks,global,4232.99,reserved,39
2023-07-09,SaaS,Databricks,global,4913.22,on-demand,64
2023-07-09,GCP,BigQuery,global,1467.47,on-demand,63
2023-07-09,AWS,EC2,global,622.0,reserved,75
2023-07-09,AWS,Databricks,global,956.56,reserved,74
2023-07-10,AWS,Kubernetes,global,3667.54,reserved,91
2023-07-10,AWS,Snowflake,global,2216.08,reserved,91
2023-07-10,Azure,AKS,global,4309.18,on-demand,93
2023-07-11,Azure,AKS,global,647.03,reserved,54
2023-07-11,AWS,Databricks,global,2354.73,on-demand,51
2023-07-11,SaaS,Snowflake,global,2756.07,reserved,47
2023-07-11,GCP,BigQuery,global,3833.43,reserved,86
2023-07-11,Azure,AKS,global,566.45,reserved,73
2023-07-11,Azure,VMs,global,851.26,on-demand,47
2023-07-12,SaaS,Snowflake,global,936.59,reserved,48
2023-07-12,AWS,Databricks,global,4855.76,on-demand,32
2023-07-12,SaaS,Snowflake,global,4090.66,on-demand,84
2023-07-13,GCP,BigQuery,global,3877.14,reserved,91
2023-07-13,Azure,Fabric,global,2079.73,on-demand,41
2023-07-13,Azure,Fabric,global,3362.16,reserved,55
2023-07-13,GCP,Compute Engine,global,4537.55,reserved,85
2023-07-13,AWS,Databricks,global,1520.36,reserved,31
2023-07-13,GCP,BigQuery,global,521.88,on-demand,66
2023-07-14,AWS,EC2,global,4576.84,reserved,92
2023-07-14,GCP,Compute Engine,global,2968.3,reserved,45
2023-07-14,AWS,Databricks,global,2124.31,on-demand,74
